Year;Economy;Economy Label;Flow;Flow Label;Direction;Direction Label;US$ at current prices in millions;US$ at current prices in millions Footnote;US$ at current prices in millions Missing value;US$ at current prices per capita;US$ at current prices per capita Footnote;US$ at current prices per capita Missing value;Percentage of total world;Percentage of total world Footnote;Percentage of total world Missing value;Percentage of Gross Domestic Product;Percentage of Gross Domestic Product Footnote;Percentage of Gross Domestic Product Missing value;Percentage of Gross Fixed Capital Formation;Percentage of Gross Fixed Capital Formation Footnote;Percentage of Gross Fixed Capital Formation Missing value
1994;446;China, Macao SAR;8;Flow;1;Inward;3;;;9;;;0;;;0;;;0;;
1994;446;China, Macao SAR;9;Stock;1;Inward;2800;;;7177;;;0;;;44;;;144;;
1994;158;China, Taiwan Province of;8;Flow;1;Inward;1375;;;64;;;1;;;1;;;2;;
1994;158;China, Taiwan Province of;8;Flow;2;Outward;2640;;;124;;;1;;;1;;;4;;
1994;158;China, Taiwan Province of;9;Stock;1;Inward;14177;;;664;;;0;;;6;;;20;;
1994;158;China, Taiwan Province of;9;Stock;2;Outward;39629;;;1856;;;1;;;15;;;57;;
1994;170;Colombia;8;Flow;1;Inward;1446;;;41;;;1;;;2;;;5;;
1994;170;Colombia;8;Flow;2;Outward;149;;;4;;;0;;;0;;;1;;
1994;170;Colombia;9;Stock;1;Inward;5086;;;145;;;0;;;5;;;19;;
1994;170;Colombia;9;Stock;2;Outward;743;;;21;;;0;;;1;;;3;;
1994;174;Comoros;8;Flow;1;Inward;0;;;0;;;0;;;0;;;0;;
1994;174;Comoros;9;Stock;1;Inward;18;;;38;;;0;;;5;;;20;;
1994;178;Congo;8;Flow;1;Inward;3;;;1;;;0;;;0;;;0;;
1994;178;Congo;8;Flow;2;Outward;-1;;;0;;;0;;;0;;;0;;
1994;178;Congo;9;Stock;1;Inward;900;;;337;;;0;;;44;;;78;;
1994;178;Congo;9;Stock;2;Outward;21;;;8;;;0;;;1;;;2;;
1994;188;Costa Rica;8;Flow;1;Inward;298;;;86;;;0;;;3;;;14;;
1994;188;Costa Rica;8;Flow;2;Outward;6;;;2;;;0;;;0;;;0;;
1994;188;Costa Rica;9;Stock;1;Inward;2272;;;658;;;0;;;22;;;108;;
1994;188;Costa Rica;9;Stock;2;Outward;61;;;18;;;0;;;1;;;3;;
1994;384;Cote d'Ivoire;8;Flow;1;Inward;118;;;8;;;0;;;1;;;14;;
1994;384;Cote d'Ivoire;8;Flow;2;Outward;1;;;0;;;0;;;0;;;0;;
1994;384;Cote d'Ivoire;9;Stock;1;Inward;1356;;;95;;;0;;;16;;;159;;
1994;384;Cote d'Ivoire;9;Stock;2;Outward;8;;;1;;;0;;;0;;;1;;
1994;191;Croatia;8;Flow;1;Inward;110;;;24;;;0;;;1;;;5;;
1994;191;Croatia;8;Flow;2;Outward;7;;;1;;;0;;;0;;;0;;
1994;191;Croatia;9;Stock;1;Inward;388;;;83;;;0;;;2;;;17;;
1994;191;Croatia;9;Stock;2;Outward;698;;;149;;;0;;;4;;;31;;
1994;531;Curacao;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;531;Curacao;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;531;Curacao;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;531;Curacao;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;196;Cyprus;8;Flow;1;Inward;75;;;;;No value reported or collected;0;;;1;;;3;;
1994;196;Cyprus;8;Flow;2;Outward;6;;;;;No value reported or collected;0;;;0;;;0;;
1994;196;Cyprus;9;Stock;1;Inward;;;Negative accumulation of flows;;;;;;;;;;;;
1994;196;Cyprus;9;Stock;2;Outward;56;;;;;No value reported or collected;0;;;1;;;2;;
1994;203;Czechia;8;Flow;1;Inward;868;;;84;;;0;;;2;;;6;;
1994;203;Czechia;8;Flow;2;Outward;120;;;12;;;0;;;0;;;1;;
1994;203;Czechia;9;Stock;1;Inward;4547;;;440;;;0;;;10;;;32;;
1994;203;Czechia;9;Stock;2;Outward;300;;;29;;;0;;;1;;;2;;
1994;200;Czechoslovakia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;200;Czechoslovakia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;200;Czechoslovakia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;200;Czechoslovakia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;408;Dem, People's Rep, of Korea;8;Flow;1;Inward;0;;;0;;;0;;;0;;;;;No value reported or collected
1994;408;Dem, People's Rep, of Korea;9;Stock;1;Inward;21;;;1;;;0;;;0;;;;;No value reported or collected
1994;180;Dem, Rep, of the Congo;8;Flow;1;Inward;-2;;;0;;;0;;;0;;;0;;
1994;180;Dem, Rep, of the Congo;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1994;180;Dem, Rep, of the Congo;9;Stock;1;Inward;563;;;13;;;0;;;6;;;81;;
1994;180;Dem, Rep, of the Congo;9;Stock;2;Outward;1;;;0;;;0;;;0;;;0;;
1994;208;Denmark;8;Flow;1;Inward;5006;;;962;;;2;;;3;;;17;;
1994;208;Denmark;8;Flow;2;Outward;4162;;;799;;;1;;;3;;;14;;
1994;208;Denmark;9;Stock;1;Inward;18083;;;3473;;;1;;;12;;;63;;
1994;208;Denmark;9;Stock;2;Outward;19613;;;3767;;;1;;;13;;;68;;
1994;262;Djibouti;8;Flow;1;Inward;1;;;2;;;0;;;0;;;1;;
1994;262;Djibouti;9;Stock;1;Inward;20;;;32;;;0;;;4;;;17;;
1994;212;Dominica;8;Flow;1;Inward;23;;;325;;;0;;;9;;;47;;
1994;214;Dominican Republic;8;Flow;1;Inward;207;;;27;;;0;;;1;;;8;;
1994;214;Dominican Republic;9;Stock;1;Inward;;;Negative accumulation of flows;;;;;;;;;;;;
1994;218;Ecuador;8;Flow;1;Inward;576;;;51;;;0;;;3;;;14;;
1994;218;Ecuador;9;Stock;1;Inward;3166;;;278;;;0;;;14;;;78;;
1994;818;Egypt;8;Flow;1;Inward;1133;;;18;;;0;;;2;;;10;;
1994;818;Egypt;8;Flow;2;Outward;62;;;1;;;0;;;0;;;1;;
1994;818;Egypt;9;Stock;1;Inward;14094;;;219;;;0;;;25;;;128;;
1994;818;Egypt;9;Stock;2;Outward;316;;;5;;;0;;;1;;;3;;
1994;222;El Salvador;9;Stock;1;Inward;278;;;49;;;0;;;4;;;19;;
1994;222;El Salvador;9;Stock;2;Outward;56;;;10;;;0;;;1;;;4;;
1994;226;Equatorial Guinea;8;Flow;1;Inward;17;;;31;;;0;;;10;;;23;;
1994;226;Equatorial Guinea;9;Stock;1;Inward;112;;;204;;;0;;;68;;;154;;
1994;232;Eritrea;8;Flow;1;Inward;0;;;0;;;0;;;0;;;0;;
1994;232;Eritrea;9;Stock;1;Inward;0;;;0;;;0;;;0;;;0;;
1994;233;Estonia;8;Flow;1;Inward;214;;;145;;;0;;;5;;;19;;
1994;233;Estonia;8;Flow;2;Outward;2;;;2;;;0;;;0;;;0;;
1994;233;Estonia;9;Stock;1;Inward;472;;;320;;;0;;;11;;;41;;
1994;233;Estonia;9;Stock;2;Outward;65;;;44;;;0;;;2;;;6;;
1994;748;Eswatini;8;Flow;1;Inward;63;;;65;;;0;;;4;;;23;;
1994;748;Eswatini;8;Flow;2;Outward;58;;;60;;;0;;;4;;;21;;
1994;748;Eswatini;9;Stock;1;Inward;506;;;521;;;0;;;32;;;184;;
1994;748;Eswatini;9;Stock;2;Outward;109;;;112;;;0;;;7;;;39;;
1994;231;Ethiopia;8;Flow;1;Inward;17;;;0;;;0;;;0;;;2;;
1994;231;Ethiopia;9;Stock;1;Inward;151;;;3;;;0;;;2;;;17;;
1994;230;Ethiopia (,,,1991);8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;230;Ethiopia (,,,1991);8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;230;Ethiopia (,,,1991);9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;230;Ethiopia (,,,1991);9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;242;Fiji;8;Flow;1;Inward;72;;;90;;;0;;;4;;;29;;
1994;242;Fiji;8;Flow;2;Outward;-4;;;-5;;;0;;;0;;;-1;;
1994;242;Fiji;9;Stock;1;Inward;526;;;662;;;0;;;29;;;213;;
1994;242;Fiji;9;Stock;2;Outward;32;;;40;;;0;;;2;;;13;;
1994;246;Finland;8;Flow;1;Inward;1649;;;324;;;1;;;2;;;9;;
1994;246;Finland;8;Flow;2;Outward;4491;;;883;;;2;;;4;;;23;;
1994;246;Finland;9;Stock;1;Inward;6588;;;1295;;;0;;;6;;;34;;
1994;246;Finland;9;Stock;2;Outward;12299;;;2417;;;0;;;12;;;64;;
1994;250;France;8;Flow;1;Inward;15680;;;270;;;6;;;1;;;6;;
1994;250;France;8;Flow;2;Outward;24539;;;423;;;9;;;2;;;9;;
1994;250;France;9;Stock;1;Inward;163851;;;2825;;;6;;;12;;;58;;
1994;250;France;9;Stock;2;Outward;182778;;;3151;;;6;;;13;;;64;;
1994;254;French Guiana;8;Flow;1;Inward;0;;;0;;;0;;;;;No value reported or collected;;;No value reported or collected
1994;258;French Polynesia;8;Flow;1;Inward;2;;;7;;;0;;;0;;;0;;
1994;258;French Polynesia;9;Stock;1;Inward;101;;;464;;;0;;;3;;;15;;
1994;266;Gabon;8;Flow;1;Inward;-100;;;-91;;;0;;;-2;;;-12;;
1994;266;Gabon;8;Flow;2;Outward;7;;;6;;;0;;;0;;;1;;
1994;266;Gabon;9;Stock;1;Inward;1067;;;975;;;0;;;23;;;133;;
1994;266;Gabon;9;Stock;2;Outward;216;;;198;;;0;;;5;;;27;;
1994;270;Gambia;8;Flow;1;Inward;9;;;7;;;0;;;1;;;4;;
1994;270;Gambia;9;Stock;1;Inward;178;;;145;;;0;;;14;;;81;;
1994;268;Georgia;8;Flow;1;Inward;8;;;2;;;0;;;0;;;3;;
1994;268;Georgia;9;Stock;1;Inward;26;;;5;;;0;;;1;;;9;;
1994;276;Germany;8;Flow;1;Inward;7135;;;87;;;3;;;0;;;1;;
1994;276;Germany;8;Flow;2;Outward;18859;;;231;;;7;;;1;;;4;;
1994;276;Germany;9;Stock;1;Inward;265099;;;3242;;;9;;;12;;;49;;
1994;276;Germany;9;Stock;2;Outward;430044;;;5259;;;13;;;20;;;80;;
1994;288;Ghana;8;Flow;1;Inward;233;;;14;;;0;;;2;;;7;;
1994;288;Ghana;9;Stock;1;Inward;720;;;42;;;0;;;6;;;20;;
1994;300;Greece;8;Flow;1;Inward;981;;;94;;;0;;;1;;;4;;
1994;300;Greece;8;Flow;2;Outward;16;;;2;;;0;;;0;;;0;;
1994;300;Greece;9;Stock;1;Inward;9918;;;948;;;0;;;9;;;43;;
1994;300;Greece;9;Stock;2;Outward;2896;;;277;;;0;;;2;;;12;;
1994;308;Grenada;8;Flow;1;Inward;19;;;187;;;0;;;7;;;24;;
1994;320;Guatemala;8;Flow;1;Inward;65;;;6;;;0;;;1;;;3;;
1994;320;Guatemala;8;Flow;2;Outward;5;;;1;;;0;;;0;;;0;;
1994;320;Guatemala;9;Stock;1;Inward;2126;;;212;;;0;;;19;;;105;;
1994;320;Guatemala;9;Stock;2;Outward;43;;;4;;;0;;;0;;;2;;
1994;324;Guinea;8;Flow;1;Inward;0;;;0;;;0;;;0;;;0;;
1994;324;Guinea;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1994;324;Guinea;9;Stock;1;Inward;130;;;18;;;0;;;3;;;23;;
1994;624;Guinea-Bissau;8;Flow;1;Inward;0;;;0;;;0;;;0;;;0;;
1994;624;Guinea-Bissau;9;Stock;1;Inward;20;;;18;;;0;;;3;;;12;;
1994;328;Guyana;8;Flow;1;Inward;107;;;141;;;0;;;12;;;43;;
1994;328;Guyana;9;Stock;1;Inward;380;;;503;;;0;;;44;;;153;;
1994;328;Guyana;9;Stock;2;Outward;2;;;3;;;0;;;0;;;1;;
1994;332;Haiti;8;Flow;1;Inward;-3;;;0;;;0;;;0;;;-2;;
1994;332;Haiti;9;Stock;1;Inward;25;;;3;;;0;;;1;;;16;;
1994;340;Honduras;8;Flow;1;Inward;42;;;7;;;0;;;1;;;4;;
1994;340;Honduras;8;Flow;2;Outward;-2;;;0;;;0;;;0;;;0;;
1994;340;Honduras;9;Stock;1;Inward;486;;;87;;;0;;;12;;;43;;
1994;348;Hungary;8;Flow;1;Inward;1143;;;111;;;0;;;3;;;12;;
1994;348;Hungary;8;Flow;2;Outward;49;;;5;;;0;;;0;;;1;;
1994;348;Hungary;9;Stock;1;Inward;7087;;;685;;;0;;;16;;;75;;
1994;348;Hungary;9;Stock;2;Outward;219;;;21;;;0;;;1;;;2;;
1994;352;Iceland;8;Flow;1;Inward;-2;;;-6;;;0;;;0;;;0;;
1994;352;Iceland;8;Flow;2;Outward;24;;;89;;;0;;;0;;;2;;
1994;352;Iceland;9;Stock;1;Inward;127;;;476;;;0;;;2;;;11;;
1994;352;Iceland;9;Stock;2;Outward;149;;;561;;;0;;;2;;;13;;
1994;356;India;8;Flow;1;Inward;974;;;1;;;0;;;0;;;1;;
1994;356;India;8;Flow;2;Outward;82;;;0;;;0;;;0;;;0;;
1994;356;India;9;Stock;1;Inward;3490;;;4;;;0;;;1;;;5;;
1994;356;India;9;Stock;2;Outward;376;;;0;;;0;;;0;;;0;;
1994;360;Indonesia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;360;Indonesia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;360;Indonesia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;360;Indonesia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;960;Indonesia (,,,2002);8;Flow;1;Inward;2191;;;11;;;1;;;1;;;4;;
1994;960;Indonesia (,,,2002);8;Flow;2;Outward;3283;;;17;;;1;;;2;;;7;;
1994;960;Indonesia (,,,2002);9;Stock;1;Inward;16207;;;82;;;1;;;8;;;32;;
1994;960;Indonesia (,,,2002);9;Stock;2;Outward;4577;;;23;;;0;;;2;;;9;;
1994;364;Iran (Islamic Republic of);8;Flow;1;Inward;0;;;0;;;0;;;0;;;0;;
1994;364;Iran (Islamic Republic of);8;Flow;2;Outward;9;;;0;;;0;;;0;;;0;;
1994;364;Iran (Islamic Republic of);9;Stock;1;Inward;2278;;;37;;;0;;;2;;;8;;
1994;364;Iran (Islamic Republic of);9;Stock;2;Outward;;;Negative accumulation of flows;;;;;;;;;;;;
1994;368;Iraq;8;Flow;1;Inward;0;;;0;;;0;;;0;;;0;;
1994;368;Iraq;9;Stock;1;Inward;;;Negative accumulation of flows;;;;;;;;;;;;
1994;372;Ireland;8;Flow;1;Inward;857;;;239;;;0;;;2;;;9;;
1994;372;Ireland;8;Flow;2;Outward;437;;;122;;;0;;;1;;;5;;
1994;372;Ireland;9;Stock;1;Inward;42744;;;11906;;;1;;;75;;;441;;
1994;372;Ireland;9;Stock;2;Outward;16006;;;4458;;;0;;;28;;;165;;
1994;376;Israel;8;Flow;1;Inward;475;;;91;;;0;;;1;;;2;;
1994;376;Israel;8;Flow;2;Outward;674;;;129;;;0;;;1;;;3;;
1994;376;Israel;9;Stock;1;Inward;4264;;;817;;;0;;;5;;;19;;
1994;376;Israel;9;Stock;2;Outward;3436;;;659;;;0;;;4;;;15;;
1994;380;Italy;8;Flow;1;Inward;2236;;;39;;;1;;;0;;;1;;
1994;380;Italy;8;Flow;2;Outward;5110;;;89;;;2;;;0;;;2;;
1994;380;Italy;9;Stock;1;Inward;60376;;;1051;;;2;;;5;;;29;;
1994;380;Italy;9;Stock;2;Outward;89629;;;1561;;;3;;;8;;;43;;
1994;388;Jamaica;8;Flow;1;Inward;130;;;52;;;0;;;2;;;10;;
1994;388;Jamaica;8;Flow;2;Outward;53;;;21;;;0;;;1;;;4;;
1994;388;Jamaica;9;Stock;1;Inward;1421;;;574;;;0;;;26;;;109;;
1994;388;Jamaica;9;Stock;2;Outward;242;;;98;;;0;;;4;;;19;;
1994;392;Japan;8;Flow;1;Inward;888;;;7;;;0;;;0;;;0;;
1994;392;Japan;8;Flow;2;Outward;18121;;;145;;;6;;;0;;;1;;
1994;392;Japan;9;Stock;1;Inward;19211;;;153;;;1;;;0;;;1;;
1994;392;Japan;9;Stock;2;Outward;275574;;;2200;;;8;;;6;;;18;;
1994;400;Jordan;8;Flow;1;Inward;3;;;1;;;0;;;0;;;0;;
1994;400;Jordan;8;Flow;2;Outward;-23;;;-5;;;0;;;0;;;-1;;
1994;400;Jordan;9;Stock;1;Inward;1366;;;299;;;0;;;21;;;59;;
1994;400;Jordan;9;Stock;2;Outward;92;;;20;;;0;;;1;;;4;;
1994;398;Kazakhstan;8;Flow;1;Inward;660;;;39;;;0;;;3;;;12;;
1994;398;Kazakhstan;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1994;398;Kazakhstan;9;Stock;1;Inward;1931;;;113;;;0;;;9;;;34;;
1994;404;Kenya;8;Flow;1;Inward;4;;;0;;;0;;;0;;;0;;
1994;404;Kenya;8;Flow;2;Outward;1;;;0;;;0;;;0;;;0;;
1994;404;Kenya;9;Stock;1;Inward;699;;;27;;;0;;;6;;;38;;
1994;404;Kenya;9;Stock;2;Outward;103;;;4;;;0;;;1;;;6;;
1994;296;Kiribati;8;Flow;1;Inward;1;;;6;;;0;;;1;;;6;;
1994;296;Kiribati;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1994;412;Kosovo;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;412;Kosovo;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;412;Kosovo;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;412;Kosovo;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;414;Kuwait;8;Flow;1;Inward;0;;;0;;;0;;;0;;;0;;
1994;414;Kuwait;8;Flow;2;Outward;-1519;;;-913;;;-1;;;-6;;;-46;;
1994;414;Kuwait;9;Stock;1;Inward;87;;;52;;;0;;;0;;;3;;
1994;414;Kuwait;9;Stock;2;Outward;3826;;;2299;;;0;;;15;;;116;;
1994;417;Kyrgyzstan;8;Flow;1;Inward;38;;;8;;;0;;;2;;;20;;
1994;417;Kyrgyzstan;9;Stock;1;Inward;48;;;10;;;0;;;3;;;25;;
1994;418;Lao People's Dem, Rep,;8;Flow;1;Inward;59;;;12;;;0;;;4;;;22;;
1994;418;Lao People's Dem, Rep,;8;Flow;2;Outward;1;;;0;;;0;;;0;;;0;;
1994;418;Lao People's Dem, Rep,;9;Stock;1;Inward;116;;;24;;;0;;;7;;;42;;
1994;418;Lao People's Dem, Rep,;9;Stock;2;Outward;4;;;1;;;0;;;0;;;1;;
1994;428;Latvia;8;Flow;1;Inward;213;;;84;;;0;;;4;;;26;;
1994;428;Latvia;8;Flow;2;Outward;-63;;;-25;;;0;;;-1;;;-8;;
1994;428;Latvia;9;Stock;1;Inward;436;;;173;;;0;;;8;;;53;;
1994;428;Latvia;9;Stock;2;Outward;296;;;118;;;0;;;6;;;36;;
1994;422;Lebanon;8;Flow;1;Inward;23;;;6;;;0;;;0;;;1;;
1994;422;Lebanon;8;Flow;2;Outward;158;;;41;;;0;;;2;;;4;;
1994;422;Lebanon;9;Stock;1;Inward;103;;;27;;;0;;;1;;;3;;
1994;422;Lebanon;9;Stock;2;Outward;271;;;70;;;0;;;3;;;8;;
1994;426;Lesotho;8;Flow;1;Inward;43;;;22;;;0;;;5;;;9;;
1994;426;Lesotho;9;Stock;1;Inward;155;;;81;;;0;;;19;;;31;;
1994;430;Liberia;8;Flow;1;Inward;17;;;8;;;0;;;8;;;81;;
1994;430;Liberia;8;Flow;2;Outward;91;;;42;;;0;;;45;;;427;;
1994;430;Liberia;9;Stock;1;Inward;2693;;;1253;;;0;;;1316;;;12603;;
1994;430;Liberia;9;Stock;2;Outward;1249;;;581;;;0;;;610;;;5845;;
1994;434;Libya;8;Flow;1;Inward;-73;;;-15;;;0;;;0;;;-1;;
1994;434;Libya;8;Flow;2;Outward;28;;;6;;;0;;;0;;;1;;
1994;434;Libya;9;Stock;1;Inward;855;;;177;;;0;;;3;;;17;;
1994;434;Libya;9;Stock;2;Outward;893;;;185;;;0;;;3;;;18;;
1994;440;Lithuania;8;Flow;1;Inward;31;;;9;;;0;;;0;;;2;;
1994;440;Lithuania;9;Stock;1;Inward;321;;;88;;;0;;;5;;;23;;
1994;440;Lithuania;9;Stock;2;Outward;0;;;0;;;0;;;0;;;0;;
1994;450;Madagascar;8;Flow;1;Inward;6;;;0;;;0;;;0;;;2;;
1994;450;Madagascar;8;Flow;2;Outward;3;;;0;;;0;;;0;;;1;;
1994;450;Madagascar;9;Stock;1;Inward;163;;;12;;;0;;;5;;;48;;
1994;450;Madagascar;9;Stock;2;Outward;11;;;1;;;0;;;0;;;3;;
1994;454;Malawi;8;Flow;1;Inward;25;;;2;;;0;;;1;;;9;;
1994;454;Malawi;9;Stock;1;Inward;225;;;22;;;0;;;11;;;85;;
1994;458;Malaysia;8;Flow;1;Inward;4581;;;231;;;2;;;6;;;15;;
1994;458;Malaysia;8;Flow;2;Outward;2329;;;118;;;1;;;3;;;8;;
1994;458;Malaysia;9;Stock;1;Inward;22916;;;1156;;;1;;;31;;;76;;
1994;458;Malaysia;9;Stock;2;Outward;2635;;;133;;;0;;;4;;;9;;
1994;462;Maldives;8;Flow;1;Inward;9;;;35;;;0;;;2;;;9;;
1994;462;Maldives;9;Stock;1;Inward;54;;;214;;;0;;;12;;;52;;
1994;466;Mali;8;Flow;1;Inward;17;;;2;;;0;;;1;;;3;;
1994;466;Mali;9;Stock;1;Inward;230;;;23;;;0;;;10;;;44;;
1994;466;Mali;9;Stock;2;Outward;23;;;2;;;0;;;1;;;4;;
1994;470;Malta;8;Flow;1;Inward;156;;;409;;;0;;;5;;;22;;
1994;470;Malta;8;Flow;2;Outward;3;;;8;;;0;;;0;;;0;;
1994;470;Malta;9;Stock;1;Inward;416;;;1091;;;0;;;13;;;60;;
1994;470;Malta;9;Stock;2;Outward;28;;;74;;;0;;;1;;;4;;
1994;474;Martinique;8;Flow;1;Inward;0;;;1;;;0;;;;;No value reported or collected;;;No value reported or collected
1994;478;Mauritania;8;Flow;1;Inward;3;;;1;;;0;;;0;;;0;;
1994;478;Mauritania;8;Flow;2;Outward;1;;;1;;;0;;;0;;;0;;
1994;478;Mauritania;9;Stock;1;Inward;88;;;39;;;0;;;4;;;13;;
1994;478;Mauritania;9;Stock;2;Outward;4;;;2;;;0;;;0;;;1;;
1994;480;Mauritius;8;Flow;1;Inward;20;;;17;;;0;;;1;;;2;;
1994;480;Mauritius;8;Flow;2;Outward;1;;;1;;;0;;;0;;;0;;
1994;480;Mauritius;9;Stock;1;Inward;235;;;205;;;0;;;6;;;22;;
1994;480;Mauritius;9;Stock;2;Outward;90;;;78;;;0;;;2;;;8;;
1994;484;Mexico;8;Flow;1;Inward;10973;;;123;;;4;;;2;;;9;;
1994;484;Mexico;8;Flow;2;Outward;1058;;;12;;;0;;;0;;;1;;
1994;484;Mexico;9;Stock;1;Inward;33198;;;372;;;1;;;6;;;28;;
1994;484;Mexico;9;Stock;2;Outward;4444;;;50;;;0;;;1;;;4;;
1994;496;Mongolia;8;Flow;1;Inward;7;;;3;;;0;;;0;;;2;;
1994;496;Mongolia;9;Stock;1;Inward;28;;;12;;;0;;;2;;;7;;
1994;499;Montenegro;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;499;Montenegro;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;499;Montenegro;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;499;Montenegro;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1994;500;Montserrat;8;Flow;1;Inward;7;;;810;;;0;;;10;;;43;;
1994;504;Morocco;8;Flow;1;Inward;551;;;21;;;0;;;2;;;7;;
1994;504;Morocco;8;Flow;2;Outward;24;;;1;;;0;;;0;;;0;;
1994;504;Morocco;9;Stock;1;Inward;4794;;;184;;;0;;;13;;;59;;
1994;504;Morocco;9;Stock;2;Outward;257;;;10;;;0;;;1;;;3;;
1994;508;Mozambique;8;Flow;1;Inward;35;;;2;;;0;;;1;;;4;;
1994;508;Mozambique;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1994;508;Mozambique;9;Stock;1;Inward;140;;;9;;;0;;;5;;;16;;
1994;508;Mozambique;9;Stock;2;Outward;2;;;0;;;0;;;0;;;0;;
1994;104;Myanmar;8;Flow;1;Inward;135;;;3;;;0;;;2;;;15;;
1994;104;Myanmar;9;Stock;1;Inward;896;;;21;;;0;;;12;;;101;;
1994;516;Namibia;8;Flow;1;Inward;98;;;63;;;0;;;3;;;15;;
1994;516;Namibia;8;Flow;2;Outward;-4;;;-3;;;0;;;0;;;-1;;
1994;516;Namibia;9;Stock;1;Inward;1601;;;1029;;;0;;;44;;;250;;
1994;516;Namibia;9;Stock;2;Outward;16;;;10;;;0;;;0;;;2;;
1994;524;Nepal;9;Stock;1;Inward;14;;;1;;;0;;;0;;;1;;
1994;528;Netherlands (Kingdom of the);8;Flow;1;Inward;7032;;;454;;;3;;;2;;;9;;
1994;528;Netherlands (Kingdom of the);8;Flow;2;Outward;17243;;;1113;;;6;;;5;;;21;;
1994;528;Netherlands (Kingdom of the);9;Stock;1;Inward;90407;;;5838;;;3;;;24;;;111;;
1994;528;Netherlands (Kingdom of the);9;Stock;2;Outward;138483;;;8943;;;4;;;37;;;170;;
1994;530;Netherlands Antilles;8;Flow;1;Inward;22;;;108;;;0;;;1;;;4;;
1994;530;Netherlands Antilles;8;Flow;2;Outward;1;;;5;;;0;;;0;;;0;;
1994;530;Netherlands Antilles;9;Stock;1;Inward;514;;;2581;;;0;;;21;;;93;;
1994;530;Netherlands Antilles;9;Stock;2;Outward;22;;;113;;;0;;;1;;;4;;
1994;554;New Zealand;8;Flow;1;Inward;2617;;;723;;;1;;;5;;;23;;
1994;554;New Zealand;8;Flow;2;Outward;2009;;;555;;;1;;;4;;;18;;
1994;554;New Zealand;9;Stock;1;Inward;22062;;;6093;;;1;;;41;;;193;;
1994;554;New Zealand;9;Stock;2;Outward;5896;;;1628;;;0;;;11;;;52;;
1994;558;Nicaragua;8;Flow;1;Inward;40;;;9;;;0;;;1;;;6;;
1994;558;Nicaragua;9;Stock;1;Inward;309;;;68;;;0;;;8;;;47;;
1994;562;Niger;8;Flow;1;Inward;-11;;;-1;;;0;;;-1;;;-5;;
1994;562;Niger;8;Flow;2;Outward;-2;;;0;;;0;;;0;;;-1;;
1994;562;Niger;9;Stock;1;Inward;312;;;33;;;0;;;16;;;144;;
